Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
LINC00943,-1.395321324,0.0200788,-7.484088566,1.05E-10,2.59E-09,13.93820101
LINC00944,-0.084869449,0.119950375,-0.645624058,0.520461931,0.602698659,-6.958713201
LINC00950,-0.187259618,-0.02109428,-1.375363647,0.173047927,0.242269278,-6.227113572
LINC00951,-0.351718812,0.092350191,-2.016662759,0.047253548,0.081107762,-5.172993912
LINC00954,-0.279509573,0.117375273,-1.679091657,0.097229726,0.149508114,-5.773985131
LINC00955,-0.187764873,0.034621966,-1.911557549,0.059692284,0.098994123,-5.370840506
LINC00957,-0.582795967,0.053855776,-3.279612129,0.001568429,0.004298479,-2.103013289
LINC00958,-0.448103541,0.011864137,-3.545754012,0.000673187,0.002073018,-1.310297705
LINC00959,0.071646958,0.002514944,0.279006434,0.78099557,0.831154337,-7.128874864
LINC00960,-0.21238127,0.295544293,-0.616270872,0.539552114,0.61999108,-6.977269708
LINC00961,-0.93907399,-0.099700683,-5.781172859,1.54E-07,1.46E-06,6.771789448
LINC00963,0.070511797,0.090898353,0.268653953,0.788921866,0.836904224,-7.131727332
LINC00964,-0.234506869,0.03032505,-2.829845666,0.005950371,0.013660832,-3.334395942
LINC00965,-0.525266714,-0.069144724,-2.467832931,0.015835594,0.031856122,-4.218029664
LINC00967,-0.57548552,0.047545693,-3.588502903,0.000585496,0.001827289,-1.17880831
LINC00968,-0.965856397,0.092863346,-6.164852324,3.11E-08,3.67E-07,8.339491323
LINC00969,1.301550307,0.135257712,4.700644917,1.13E-05,6.02E-05,2.595445731
LINC00970,-0.273307473,4.99E-05,-2.445494201,0.016772815,0.033489867,-4.269225143
LINC00973,-0.228495382,0.128081721,-0.810581779,0.420129808,0.507017024,-6.838590844
LINC00982,-0.216413213,0.124280799,-1.462638657,0.147677931,0.211931755,-6.10560821
LINC00992,-0.441844029,0.062102177,-2.398143529,0.018925278,0.037130374,-4.376425763
LINC00993,-0.278799417,0.171762019,-1.884865831,0.063260074,0.103986377,-5.419555646
LINC00996,-0.557055026,-0.007540836,-5.238945522,1.39E-06,9.78E-06,4.625685045
LINC00997,0.306325514,0.048926665,1.495979826,0.138788538,0.201162357,-6.057324987
LINC00998,-0.515901151,-0.038915304,-1.806542816,0.074780889,0.119688554,-5.558892098
LINC01000,1.092329751,0.296343958,3.125998014,0.002507959,0.006448925,-2.539409666
LINC01003,0.736229674,-0.175818418,1.685848336,0.095915133,0.147793507,-5.762947559
LINC01004,0.787702473,0.100876426,2.705610799,0.008408076,0.018452924,-3.648899948
LINC01006///C7orf13,-0.610107488,-0.007630572,-3.544767912,0.00067535,0.002078525,-1.31331754
LINC01007,-1.219051769,-0.057111486,-7.625682049,5.63E-11,1.51E-09,14.55159221
LINC01010,-0.315905871,0.057648554,-2.584929011,0.011649576,0.024377553,-3.943233313
LINC01012,-0.353839794,0.016391847,-4.180537488,7.69E-05,0.000315973,0.751069797
LINC01013,-0.675661244,0.047180734,-4.538417473,2.08E-05,0.000102102,2.006725305
LINC01015,-0.487679033,0.020825828,-3.737410489,0.00035731,0.001188236,-0.712167364
LINC01016,-1.075138554,0.085972685,-5.014440499,3.37E-06,2.10E-05,3.765470994
LINC01018,0.171067513,-0.022767383,1.236988665,0.219889253,0.296580218,-6.405140966
LINC01019,-0.603558476,0.087029423,-4.060976515,0.000117461,0.000454166,0.345785076
LINC01020,-0.145340292,0.041360831,-1.284409141,0.202889272,0.276836245,-6.346163955
LINC01021,0.00865649,0.054730247,0.099877235,0.920704044,0.940209768,-7.163034677
LINC01023,0.211533464,0.012745785,1.106764154,0.271876961,0.354457754,-6.556105417
LINC01029,-0.482317341,0.05116666,-3.17214956,0.002181326,0.005709889,-2.409978097
LINC01049,-1.094495985,-0.089413961,-8.892768505,2.09E-13,1.07E-11,20.07928138
LINC01056,-0.590228762,0.004733953,-4.117047689,9.64E-05,0.00038346,0.53492645
LINC01057,-0.146381107,0.014015708,-1.185025837,0.239689199,0.319037737,-6.467318653
LINC01069,-0.926574174,-0.091100193,-4.749615069,9.38E-06,5.13E-05,2.775393946
LINC01082,-0.102625276,0.121517875,-0.609027609,0.544317286,0.624304449,-6.981717299
LINC01085,-0.129360294,0.046476027,-1.084950898,0.281363403,0.364962709,-6.579806551
LINC01087,-0.062911934,0.04969339,-0.684410328,0.495792058,0.57953684,-6.93288429
LINC01088,0.043383475,0.065745307,0.242156915,0.809309001,0.853316978,-7.138537809
LINC01089,0.013840056,0.128463011,0.085825118,0.931830507,0.948564098,-7.164348703
LINC01091,-0.143591526,0.128786583,-1.060379814,0.292320695,0.376690917,-6.605956257
LINC01093,-0.391439182,0.020054346,-3.689930532,0.000418784,0.001362092,-0.862393728
LINC01094,1.088197144,0.348404951,2.617119493,0.010689331,0.02261737,-3.865816321
LINC01095,-0.523329528,0.037261504,-3.829916121,0.000261368,0.000907621,-0.41570808
LINC01096,-0.501079037,0.011459516,-3.438133924,0.000952313,0.002796918,-1.636295608
LINC01097,-0.222796278,0.030225271,-2.026815767,0.046179114,0.079521551,-5.153377452
LINC01098,-0.261724528,0.001235652,-2.699273665,0.00855535,0.018729894,-3.664632208
LINC01101,-0.828747588,0.015893302,-6.277760037,1.93E-08,2.44E-07,8.807320043
LINC01102,-0.524603488,-0.024198863,-4.081584513,0.000109235,0.000426294,0.415108379
LINC01103,-0.688316028,-0.004868833,-5.98971094,6.48E-08,6.94E-07,7.619421786
LINC01104,-0.603320177,0.074977556,-4.24081536,6.19E-05,0.000262488,0.958184596
LINC01105,6.123188626,0.549697228,42.04143118,1.74E-54,1.94E-50,110.9436049
LINC01107,-0.536731048,0.005838809,-3.102105578,0.00269446,0.006854447,-2.605841115
LINC01111,-0.914606076,0.173668276,-3.771382667,0.000318713,0.001077129,-0.603868995
LINC01114,-0.498035039,0.001170958,-4.638753297,1.43E-05,7.37E-05,2.369481138
LINC01115,-0.316330429,-0.02233138,-2.185703063,0.031908507,0.058027574,-4.834975405
LINC01116,3.589396795,0.205069142,7.202613368,3.59E-10,7.65E-09,12.72404697
LINC01118,-0.452411564,0.007535925,-3.125375783,0.002512659,0.006458508,-2.541144731
LINC01119,-0.395877199,-0.06583527,-1.946141102,0.055324072,0.092739605,-5.306797948
LINC01120,-0.322554953,0.06061328,-2.601733361,0.011138973,0.023437091,-3.902919347
LINC01121,-0.497715589,0.047159689,-3.382224283,0.001137421,0.003262083,-1.802761959
LINC01122,-0.097565078,0.069092924,-0.914742088,0.363212068,0.450412152,-6.74897026
LINC01123///LINC01106,0.098469849,0.139500911,0.573170365,0.568216675,0.646311566,-7.002967452
LINC01125,-0.34549362,-0.001909975,-2.302695464,0.024025925,0.045659178,-4.587022448
LINC01126,-0.219132833,0.068163104,-1.669055012,0.099209556,0.151984526,-5.790304815
LINC01127,-0.78641391,0.230656667,-1.97426275,0.051975182,0.087935887,-5.253956236
LINC01128,0.201380003,0.083195803,0.895544034,0.373316084,0.460577242,-6.766285477
LINC01133,2.972564784,0.360196641,9.050944084,1.04E-13,5.69E-12,20.77019526
LINC01134,-0.241494339,0.216837077,-1.128038331,0.262842298,0.344851195,-6.532550178
LINC01136,-0.457721396,-0.008230791,-3.242831599,0.001757243,0.004743405,-2.208947603
LINC01137,0.384190368,0.039218002,1.970709692,0.052388524,0.088533378,-5.260670354
LINC01138,-0.919028393,0.015234163,-5.621146756,2.97E-07,2.57E-06,6.12921402
LINC01139,-0.494725397,0.149229476,-1.181048672,0.241255879,0.32078428,-6.471971808
LINC01140,1.595459209,0.172399154,7.28070801,2.55E-10,5.68E-09,13.06013512
LINC01141,-0.641941478,-0.004906199,-4.649975236,1.37E-05,7.10E-05,2.410329186
LINC01142,-1.232620132,-0.069796184,-6.452865115,9.16E-09,1.28E-07,9.538013224
LINC01144,-1.182587878,-0.117039582,-8.650618982,6.11E-13,2.79E-11,19.02092002
LINC01146,-0.114367464,0.061055252,-0.88057393,0.381316844,0.46880832,-6.779537862
LINC01149,-0.368221366,0.072486758,-2.858209994,0.005490993,0.01272584,-3.260985685
LINC01153,-0.483163607,0.20991586,-2.419725312,0.017915387,0.035436871,-4.327787793
LINC01158,-0.788377143,-0.046867139,-6.776597038,2.28E-09,3.83E-08,10.90351643
LINC01159,-0.688543627,-0.003179421,-4.480553375,2.58E-05,0.000122869,1.799582428
LINC01165,-0.535091939,0.068248696,-3.863827902,0.000232806,0.000823232,-0.305800865
LINC01169,-0.1357101,0.05157658,-1.308602429,0.194601478,0.267241792,-6.315256499
LINC01180,-0.302971924,0.082655129,-1.954269197,0.054337786,0.09132743,-5.291595319
LINC01181,-1.034209588,-0.098338604,-8.823800071,2.84E-13,1.41E-11,19.77789617
LINC01186,-0.299493399,0.030989543,-1.409898959,0.162637418,0.230100985,-6.179880603
LINC01187,-0.744639516,0.045502198,-4.580594076,1.78E-05,8.93E-05,2.158665873
LINC01191,-0.519798575,0.050773621,-3.419132591,0.001011774,0.002948542,-1.693094887
LINC01192,-0.880799724,0.027757248,-6.207518123,2.60E-08,3.15E-07,8.515954694
LINC01193,-0.630678934,-0.000161129,-3.569988141,0.000622055,0.001930002,-1.23589472
LINC01197,-0.227428638,-0.007070894,-2.754100824,0.007355511,0.016393863,-3.527518415
LINC01198,-0.469453481,0.314740506,-1.897782293,0.061511736,0.101481348,-5.396059539
LINC01198///KRTAP21-1,-0.139197625,0.161577457,-1.003832299,0.31863594,0.404731991,-6.663925125
LINC01204,-0.41840388,0.043317863,-2.794869515,0.006565376,0.014859363,-3.424102097
LINC01206,-0.417820198,0.115885265,-2.940162478,0.004340867,0.01038639,-3.04558721
LINC01207,-0.284591897,0.208249174,-1.513069211,0.134397997,0.196000387,-6.032179258
LINC01208,-0.766936597,-0.033911736,-5.266223128,1.25E-06,8.90E-06,4.731418545
LINC01209,-0.464358222,0.015817003,-3.241805208,0.001762806,0.004757842,-2.211890855
LINC01210,-0.464450302,-0.006527463,-4.503324077,2.37E-05,0.00011408,1.880914652
LINC01213,-0.433430615,0.023282998,-3.385880399,0.001124347,0.003230843,-1.791937476
LINC01214,-1.290971124,0.083305887,-7.262385627,2.77E-10,6.08E-09,12.98122571
LINC01215,-0.809224559,0.275896408,-2.378063053,0.019910189,0.038822773,-4.421344039
LINC01220,-0.160338714,0.024317543,-1.617069138,0.109995186,0.1656413,-5.873376639
LINC01222,-0.57246706,-0.0082569,-3.788448886,0.000300858,0.001025075,-0.549211634
LINC01224,-0.672363659,-0.007228322,-5.170028222,1.83E-06,1.24E-05,4.359696604
LINC01225,-1.613708695,0.085300418,-9.330264592,3.04E-14,1.86E-12,21.98871997
LINC01226,-0.268001336,0.076788493,-1.658099839,0.101407893,0.154691068,-5.808014249
LINC01227,-0.305001889,0.099631901,-1.996256565,0.049477982,0.084436698,-5.212152578
LINC01231,-0.524666034,0.03176652,-2.981650263,0.003847657,0.009370757,-2.93469766
LINC01233,-0.135163691,0.044554605,-1.342074949,0.183556196,0.254368708,-6.271586349
LINC01234,-0.472251845,0.125500202,-2.288022496,0.024909549,0.04712371,-4.618739159
LINC01241,-0.392828449,0.076630591,-2.637067868,0.010130877,0.021602362,-3.817440206
LINC01242,-0.278362659,0.093449371,-1.945726879,0.05537474,0.092786301,-5.307571167
LINC01243,-0.425213378,0.015161418,-3.429128042,0.000980072,0.002867862,-1.663244906
LINC01252,-0.556927133,0.075487589,-3.652485515,0.00047424,0.001519331,-0.979927429
LINC01254,-0.222935322,0.078501901,-1.22725802,0.223503004,0.30061499,-6.416979676
LINC01255,-0.426007536,0.056974549,-3.112514917,0.002611671,0.006678244,-2.576947015
LINC01260,-0.484131286,-0.003737452,-2.948104624,0.004242147,0.010180877,-3.024454623
LINC01267,-0.811113656,-0.008060292,-5.605638845,3.17E-07,2.71E-06,6.067329481
LINC01268,-0.701099837,0.047779903,-4.646032835,1.39E-05,7.19E-05,2.395972533
LINC01270,-0.402643141,-0.040685627,-3.703970861,0.000399629,0.001308422,-0.818108611
LINC01271,-0.56319342,-0.020505158,-4.275750366,5.46E-05,0.00023571,1.079056562
LINC01272,-0.613363229,0.069356808,-3.450207549,0.000916262,0.002708202,-1.600085492
LINC01278,0.55173403,0.104357787,3.991395899,0.000149863,0.000562233,0.113396345
LINC01279,5.851868826,0.457724709,9.942493877,2.07E-15,1.67E-13,24.64808766
LINC01281,-0.422387528,0.002789149,-2.994379479,0.003707071,0.009071118,-2.900428526
LINC01282,-0.780295487,-0.019884983,-5.181303813,1.75E-06,1.19E-05,4.403101108
LINC01289,-0.321127834,0.061014662,-2.393841184,0.019132567,0.037487415,-4.386077063
LINC01293,-0.213996328,0.047139458,-1.956644035,0.054052456,0.090916632,-5.287142654
LINC01296///DUXAP10,-2.438007705,-0.068934194,-6.846311492,1.69E-09,2.98E-08,11.19976734
LINC01296///DUXAP10///DUXAP8,-1.51950507,0.092988335,-5.407333688,7.09E-07,5.48E-06,5.282372836
LINC01297,0.298857017,0.133183583,1.848594414,0.068394933,0.11100751,-5.484754112
LINC01300,-0.568914762,-0.002080215,-4.273049492,5.51E-05,0.000237839,1.069690142
LINC01304,-0.201595797,0.052360355,-1.501658076,0.137317372,0.199446325,-6.048999725
LINC01305,-0.630775807,0.380367702,-2.117458506,0.037482552,0.066658647,-4.974349509
LINC01310,-0.608945985,-0.036104886,-4.257527271,5.83E-05,0.000249473,1.015930469
LINC01312,-0.618832239,-0.032257015,-5.14549026,2.02E-06,1.35E-05,4.265395781
LINC01314,-0.352720914,0.033721936,-2.200352486,0.030811151,0.05635945,-4.80454874
LINC01315,-0.904520626,0.08727966,-3.220083584,0.001884474,0.005038124,-2.274013737
LINC01330,-0.107015051,0.067786085,-0.465721384,0.64274312,0.713941258,-7.058982821
LINC01333,-0.68019144,-0.003258429,-4.175767887,7.82E-05,0.000320455,0.734760208
LINC01339,-0.402080098,0.063489393,-2.854070314,0.005555939,0.012857584,-3.271736461
LINC01341,0.258340978,0.056667917,1.521090003,0.132375442,0.193469791,-6.020284564
LINC01342,-0.255534604,0.05216465,-1.717217326,0.09000071,0.140000404,-5.711165874
LINC01343,-0.267134426,0.043600463,-2.212252711,0.029944197,0.055022019,-4.779700525
LINC01346,-0.43780368,0.045690128,-3.25934389,0.001669983,0.004541511,-2.161500705
LINC01348,-0.369789633,0.106967679,-2.300337281,0.024166042,0.04589689,-4.592131727
LINC01350,-0.50847638,0.030133867,-3.439561658,0.000947981,0.002787493,-1.632018504
LINC01351,-0.487436449,0.096166489,-2.473414649,0.01560887,0.031479824,-4.205175697
LINC01352,-0.418676565,0.101717791,-2.79723163,0.006522073,0.014780928,-3.418072303
LINC01354,-0.231718572,0.065652014,-1.309024189,0.194459277,0.267122517,-6.314712801
LINC01355,0.427628492,0.165365281,2.042621638,0.044548235,0.077125542,-5.122663408
LINC01356,-1.007319905,0.000636213,-5.635288623,2.81E-07,2.44E-06,6.185708264
LINC01359,-1.071896951,-0.163492303,-7.279969631,2.56E-10,5.69E-09,13.05695447
LINC01360,-0.083741946,0.037913421,-0.972775672,0.333742125,0.420317602,-6.694446595
LINC01361,-0.215337782,0.088680731,-1.314944903,0.192471249,0.264741791,-6.307062631
LINC01362,-0.302061577,0.032671876,-2.421599051,0.01783002,0.035299437,-4.323547408
LINC01364,-0.230599337,0.083044339,-1.760914651,0.082264037,0.129644613,-5.637563405
LINC01365,-0.423284917,-0.037935167,-2.933479744,0.004425574,0.010562908,-3.063333619
LINC01366,-1.348222787,0.043609758,-6.221459588,2.45E-08,3.00E-07,8.573701161
LINC01393,-0.317505065,0.029677149,-2.833500616,0.005889256,0.013534091,-3.32496968
LINC01395,-0.331465563,0.037230414,-2.685835003,0.008875472,0.019329791,-3.697893673
LINC01398,-0.296146904,0.024141447,-2.645940646,0.009891104,0.021158088,-3.795824961
LINC01405,0.020177584,0.111162833,0.156047533,0.876408146,0.9059248,-7.155796728
LINC01410,-0.346216345,0.060933739,-2.194373932,0.031254937,0.057031454,-4.816987736
LINC01416,-1.019941167,-0.032581959,-5.710268668,2.06E-07,1.87E-06,6.486195334
LINC01419,-0.165520767,0.064440027,-1.720544424,0.089391351,0.139188929,-5.705621911
LINC01420,0.012178521,0.065265244,0.048971158,0.961070388,0.970847753,-7.166850367
LINC01424,-0.113873656,0.043817737,-0.980268768,0.330054975,0.416760518,-6.687168188
LINC01425,-0.499730262,0.03899382,-4.706623175,1.10E-05,5.90E-05,2.617359304
LINC01426,-0.325873651,0.127306832,-2.374311942,0.020099152,0.039136283,-4.429698916
LINC01428,-0.97781675,-0.008206263,-6.089798787,4.26E-08,4.85E-07,8.030053105
LINC01431,-0.539631458,-0.00934804,-4.63789859,1.43E-05,7.39E-05,2.36637224
LINC01432,-0.155829079,0.15662857,-0.799659159,0.426393622,0.512754426,-6.847373233
LINC01442,-0.254259662,0.115153515,-1.554254081,0.124266787,0.183416291,-5.970475539
LINC01448,-0.585725232,0.033089671,-4.091715898,0.000105398,0.000413569,0.449271569
LINC01449,-0.422945842,-0.022135975,-4.108539241,9.93E-05,0.000392772,0.506119223
LINC01465,-0.286982196,0.006478548,-3.115701016,0.002586809,0.006623817,-2.568088125
LINC01467,-0.573930298,-0.031738898,-4.544026076,2.04E-05,0.000100318,2.026884088
LINC01468,-0.391441654,0.061267402,-2.925383135,0.004530248,0.010780748,-3.084791591
LINC01477,-0.319902158,0.072919242,-2.846297251,0.005679801,0.013108731,-3.291889224
LINC01482,-0.289876478,0.060829747,-2.169976016,0.033124466,0.05992012,-4.867440818
LINC01487,-0.350396541,0.040469728,-3.494026728,0.000795963,0.002395977,-1.467893263
LINC01490,-0.397750547,0.004610691,-2.642999535,0.009970005,0.021301144,-3.802996578
LINC01492,-0.230487071,0.044941503,-1.962250061,0.053383962,0.089935179,-5.276612346
LINC01494,-0.47427543,0.028262663,-4.276050855,5.45E-05,0.0002355,1.080098859
LINC01500,-0.222285339,0.036234561,-2.021035071,0.046788251,0.080452041,-5.16455708
LINC01503,-0.672055715,0.160129999,-1.491332554,0.140001778,0.202630073,-6.06411654
LINC01504,-0.50406695,-0.052782292,-3.225046661,0.001856001,0.004971334,-2.259847455
LINC01505,-0.895381956,-0.010247436,-5.844207922,1.19E-07,1.17E-06,7.02682482
LINC01511,-0.478328564,0.026750783,-2.486385648,0.015093211,0.030536851,-4.175209861
LINC01512,-1.066915528,-0.09959189,-7.164076277,4.25E-10,8.92E-09,12.55844025
LINC01514,-0.320846193,0.041371521,-2.922854491,0.004563404,0.010847861,-3.091483428
LINC01516,-0.602996493,0.004750349,-4.66694555,1.28E-05,6.73E-05,2.472205284
LINC01520,-0.925735244,-0.057283876,-6.80033271,2.06E-09,3.52E-08,11.00430034
LINC01521,-0.477045069,0.021365332,-3.310862217,0.001423146,0.003956427,-2.012303223
LINC01523,-0.189003023,0.063503724,-1.493730207,0.139374799,0.201893574,-6.060615081
LINC01526,-0.730094254,0.057385816,-4.700071555,1.13E-05,6.03E-05,2.593344848
LINC01527,-0.008855721,0.093087979,-0.076093987,0.939543718,0.954186516,-7.165142152
LINC01530,-0.445911853,0.018033164,-4.096594158,0.000103596,0.000407364,0.465740387
LINC01532,-0.583216485,0.027293034,-3.71370399,0.000386842,0.0012713,-0.787340619
LINC01533,-0.958159074,0.025578533,-5.554154317,3.91E-07,3.26E-06,5.86238728
LINC01535,-0.376992975,0.00834571,-2.824461817,0.006041456,0.013837064,-3.348263181
LINC01537,-0.046127355,0.033338306,-0.484700938,0.629278654,0.702003161,-7.049925401
LINC01538,-0.424382985,0.028061578,-3.903279922,0.000203333,0.000733723,-0.177122459
LINC01539,-0.935829222,0.081834192,-6.920459915,1.23E-09,2.25E-08,11.51562611
LINC01541,-0.454578903,0.25977424,-1.216830155,0.227423568,0.304946844,-6.429566897
LINC01545,-0.505692178,0.0239224,-3.994220612,0.000148395,0.00055729,0.122779706
LINC01547,-0.439953716,0.063294228,-3.1376112,0.002421723,0.006259521,-2.506977934
LINC01549,-0.373670555,-0.004220219,-4.710037826,1.09E-05,5.83E-05,2.629882691
LINC01550,-0.685711397,0.104826411,-3.052251281,0.003125957,0.007813485,-2.743183254
LINC01551,0.118817526,0.140677789,0.912257923,0.364509577,0.451718662,-6.751231033
LINC01553,-0.265489636,0.041294516,-1.953167649,0.054470569,0.091509073,-5.293658989
LINC01554,-0.125598305,0.04214776,-1.486557367,0.141257064,0.204167635,-6.07107427
LINC01555,-0.521233427,0.014150307,-3.043378028,0.003209188,0.007995443,-2.767446064
LINC01558,-0.698155592,0.113233081,-3.343918991,0.001283286,0.00361317,-1.915650554
LINC01560,0.777707169,0.094282271,3.077056766,0.002903807,0.007314987,-2.675063614
LINC01561,-0.421391261,0.078389501,-2.343839533,0.021694285,0.04182083,-4.497148573
LINC01563,-0.51639138,0.106975401,-2.965241181,0.004036174,0.009750795,-2.978703368
LINC01565,-0.454483929,0.065304882,-2.271166131,0.025959975,0.048784684,-4.654957448
LINC01566,-0.814693221,-0.015039853,-5.072598061,2.69E-06,1.73E-05,3.986547731
LINC01568,-0.421843907,0.086154312,-3.359559327,0.00122172,0.003464502,-1.869672245
LINC01569,-0.903528028,-0.047123593,-6.189253474,2.80E-08,3.37E-07,8.440364637
LINC01578,0.40830174,0.204399431,1.442016408,0.153394514,0.218961875,-6.134957594
LINC01579,-0.612539833,-0.021108718,-5.777871247,1.56E-07,1.48E-06,6.758460536
LINC01580,-0.236792039,0.065756139,-1.91476473,0.059275271,0.098379625,-5.364945193
LINC01581,-0.044631143,0.057874293,-0.404001758,0.687342827,0.751904936,-7.085948487
LINC01583,-0.117512934,0.034653692,-1.513267658,0.134347664,0.195939842,-6.031885679
LINC01585,-0.356432267,0.066750181,-2.231978317,0.0285542,0.052892871,-4.738253399
LINC01587,-0.375989017,0.028575116,-3.146420016,0.002358165,0.006120872,-2.482316142
LINC01588,-0.067400797,0.059734086,-0.539383897,0.591194313,0.667928616,-7.021820743
LINC01590,-0.226919143,0.101198825,-1.523965515,0.131656223,0.19260866,-6.016005823
LINC01592,-0.351833853,0.143577904,-1.908124524,0.06014141,0.099574345,-5.377141014
LINC01599,-0.868014139,-0.111013469,-6.589168839,5.11E-09,7.67E-08,10.11078062
LINC01600,-0.486664686,0.018359329,-4.30200574,4.96E-05,0.000216638,1.170295853
LINC01607,-0.510362398,0.023931853,-3.437537245,0.000954129,0.002801493,-1.638082712
LINC01613,-0.532921765,0.000176097,-3.814720212,0.000275227,0.000948189,-0.464745539
LINC01616,2.497252539,0.182491824,14.40278444,1.89E-23,8.06E-21,42.96282108
LINC01618,-0.527000532,0.067111774,-3.729131448,0.000367371,0.001216594,-0.738457666
LINC01619,-0.125117387,0.005691064,-1.218473142,0.226802558,0.304309944,-6.427590541
LINC01620,-0.638654188,0.003699395,-5.050178111,2.93E-06,1.86E-05,3.901172324
LINC01622,-1.061833132,-0.013841624,-5.529526546,4.32E-07,3.57E-06,5.764632368
LINGO1,-0.300681031,-0.02752833,-0.969112963,0.335554267,0.422121341,-6.697984541
LINGO1-AS1,-0.562961414,0.038967199,-3.823235024,0.000267377,0.000925018,-0.437284329
LINGO1-AS2,-0.526308204,0.023640713,-5.133868917,2.11E-06,1.40E-05,4.220809436
LINGO2,1.064536461,0.22002292,3.797306438,0.000291972,0.000999062,-0.520777636
LINGO3,-0.283808313,0.043808077,-1.979840591,0.051331901,0.087065581,-5.243393937
LINS1,1.671906105,0.168731171,9.736890592,5.09E-15,3.70E-13,23.75717312
LIPA,3.767083529,0.219509594,8.432285374,1.60E-12,6.57E-11,18.06657501
LIPC,-0.400062144,0.071585922,-2.64856766,0.009821108,0.021028604,-3.789413639
LIPC-AS1,-0.22924054,0.040619878,-2.310659476,0.023558022,0.044899461,-4.56973387
LIPE,-0.293415725,0.079217096,-1.690109656,0.095093527,0.146710635,-5.75596521
LIPE-AS1,-0.4201243,-0.020546351,-1.926024265,0.057830723,0.096298852,-5.34417737
LIPF,-0.394393127,0.090790201,-2.297190296,0.024354152,0.046198873,-4.598942949
LIPG,-0.891234145,0.164621927,-3.867754711,0.000229699,0.000813279,-0.293032169
LIPH,-0.757979198,0.141290507,-3.000739498,0.003638627,0.008926644,-2.883263209
LIPI,-0.271693829,0.046052426,-2.064873861,0.04233634,0.07385428,-5.079060892
LIPJ,-0.100699156,0.03983636,-0.716137271,0.476095165,0.560374526,-6.91065028
LIPT1,1.083440961,-0.002891273,3.370109488,0.001181773,0.003367553,-1.838567969
LITAF,2.202642873,0.123905758,4.535781362,2.10E-05,0.000102929,1.997255347
LIX1,-1.70424742,0.530352025,-3.388054468,0.00111664,0.003211604,-1.785496731
LIX1L,3.144264145,0.283207055,9.463154239,1.69E-14,1.11E-12,22.56749246
LKAAEAR1,-0.613664228,-0.025901659,-4.257780312,5.82E-05,0.000249341,1.016805892
LL0XNC01-116E7.2,-0.33762968,0.053621592,-2.761328282,0.007209381,0.016128023,-3.509275252
LL22NC03-63E9.3,-0.383675602,0.007273885,-2.762825985,0.007179433,0.016067498,-3.505489944
LL22NC03-75H12.2,-0.533392431,0.070232158,-3.2539404,0.00169808,0.004603275,-2.177047268
LLGL1,-1.743242771,0.137675349,-7.539766136,8.21E-11,2.08E-09,14.17921342
LLGL1///FLII,-0.112019194,0.184569446,-0.581141106,0.562860061,0.641367797,-6.998354156
LLGL2,-0.142504041,0.012787308,-1.175985164,0.243261111,0.323083207,-6.477874129
LLPH,2.009755855,0.265143658,4.217347327,6.74E-05,0.000281942,0.877330111
LMAN1,-0.067807035,0.06391018,-0.321485471,0.748722535,0.804154098,-7.116043948
LMAN1L,-0.54200079,-0.060164174,-3.795710714,0.000293554,0.001003857,-0.525903471
LMAN2,-0.266030918,0.040208376,-1.703389132,0.092569981,0.143374751,-5.734101453
LMAN2L,0.944661587,0.044089112,3.480265902,0.000832031,0.002492392,-1.509536645
LMBR1,0.196877058,0.086933872,0.9127076,0.364274487,0.451512069,-6.750822239
LMBR1L,0.380143796,-0.019101583,2.057469934,0.043061547,0.074884226,-5.093615549
LMBRD1,0.649844521,0.099195986,4.417753644,3.25E-05,0.000149842,1.576521036
LMBRD2,-0.106667253,0.023642454,-1.42537615,0.158131172,0.224683981,-6.158352206
LMCD1,0.041205602,0.168259032,0.125290581,0.900623409,0.924930105,-7.160153371
LMF1,-0.650271552,0.142097994,-2.970815942,0.003971189,0.009623096,-2.963774574
LMF2,-0.176332345,0.095132492,-1.376193189,0.172792045,0.242002524,-6.225992083
LMLN,-0.189547078,0.05260191,-1.368688481,0.17511748,0.244658002,-6.23611456
LMNA,1.148499688,0.212583897,4.141171479,8.85E-05,0.000356844,0.616807735
LMNB1,-0.83609104,0.379848711,-2.085016493,0.040416483,0.071023699,-5.03922828
LMNB2,-0.97464811,-0.090435093,-3.084419812,0.00284075,0.007176478,-2.654761014
LMNTD1,-1.196798967,-0.103413942,-6.519189584,6.90E-09,1.00E-07,9.816303131
LMNTD2,0.012247813,0.009952932,0.082457937,0.934498744,0.950539988,-7.164634042
LMO1,-0.500390606,0.076209651,-2.789558683,0.0066637,0.015058891,-3.437643987
LMO2,2.054969737,0.378400906,4.546980467,2.01E-05,9.93E-05,2.037508653
LMO3,-1.409106687,0.219658283,-3.425503661,0.000991457,0.00289617,-1.674075965
LMO4,0.735915686,0.15411413,2.425265713,0.017664021,0.035020718,-4.315241399
LMO7,0.441223528,0.163634566,2.099522318,0.03908094,0.069086467,-5.010329158
LMO7DN,-0.625471133,-0.017660459,-5.408831345,7.05E-07,5.45E-06,5.288255228
LMOD1,0.239951827,0.539557097,0.554873372,0.580606108,0.657911694,-7.013318408
LMOD2,-0.187679011,0.021679941,-1.857975164,0.067034509,0.109230317,-5.468002873
LMOD3,-0.292405098,0.14158547,-1.301955926,0.196852697,0.269783136,-6.323802506
LMTK2,-0.196003977,0.102828096,-1.394392058,0.167250739,0.235622815,-6.201226601
