Gene.Name,GSM997591,GSM997592,GSM997593,GSM997594,GSM997595,GSM997596,GSM997597,GSM997598,GSM997599,GSM997600,GSM997601,GSM997602,GSM997603,GSM997604,GSM997605,GSM997606,GSM997607,GSM997608,GSM997609,GSM997610,GSM997611,GSM997612,GSM997613,GSM997614,GSM997615,GSM997616,GSM997617,GSM997618,GSM997619,GSM997620,GSM997621,GSM997622,GSM997623,GSM997624,GSM997625,GSM997626,GSM997627,GSM997628,GSM997629,GSM997630,GSM997631,GSM997632,GSM997633,GSM997634,GSM997635,GSM997636,GSM997637,GSM997638,GSM997639,GSM997640,GSM997641,GSM997642,GSM997643,GSM997644,GSM997645,GSM997646,GSM997647,GSM997648,GSM997649,GSM997650,GSM997651,GSM997652,GSM997653,GSM997654,GSM997655,GSM997656,GSM997657,GSM997658,GSM997659,GSM997660,GSM997661,GSM997662,GSM997663,GSM997664,GSM997665,GSM997666,GSM997667
LTBP1,-0.6615033,-0.2638321,-0.2971797,-0.55704975,-0.104338646,0.089505196,-0.02017641,-0.39859152,0.3781252,0.18430614,0.24647999,0.03626728,2.6231022,1.5222806999999998,-0.004784584000000001,0.90209055,0.09913158400000001,1.9787898000000002,0.6399621999999999,1.1858778,0.1842432,0.67594814,1.1103448999999999,0.73884106,-0.6454486999999999,-0.2510805,0.16009998,1.0837789,-0.69771576,0.8993416,1.5547743,0.55005836,0.5785513000000001,0.33038235,1.3121733999999998,-0.09583664,1.0116358,0.24123812,1.5119176,-1.2118254,-0.90328264,-0.90924215,-0.605741,-0.30647755,-0.6952305000000001,-0.25073957,-0.8900142,0.6969204000000001,1.0944257,0.68384695,0.194767,-0.17553234,-1.0245752000000001,-1.0174140999999999,-0.80726624,0.03626728,1.5383768,-0.08576536,-0.49600649999999996,0.37325954,-0.25685549999999996,0.5237217000000001,-0.69454956,1.4193296,-0.9639349,-0.061199665,-0.13469982,-0.14301634,0.10747671,-0.42882538,-0.750041,-0.4472103,-0.72089815,0.39008522,-0.73955965,0.0,-0.62996626
LTBP2,-0.38963127,1.0015392,-0.27909088,-2.0561423,1.4150553,-0.07358551,-0.7010937,-0.21570206,2.2545595,1.6884689,0.017531395,2.7146453999999998,1.9844351000000002,3.5322628,-0.4546709,2.0754433,2.5065365,2.9203348,2.9511279999999998,3.1978464,2.5316305,2.7928743,2.2948647,3.0132742,1.5078764,1.1642398999999999,1.5446672,0.12334347,1.2235308,1.7498368999999998,0.8562030999999999,2.9522314,3.7783604,3.8377647000000006,3.8133182999999997,1.1341515,1.8537893,3.4382095,1.9233341,-0.40216064,0.69219875,0.5386076,0.115036964,0.6858139,0.9055519000000001,-1.0658126,-1.0923357,-1.1086268,-1.3031521000000001,-1.8718671999999998,-0.7589636,-1.2359877000000001,-1.7643981,-1.4648261,-1.8686943,-0.63044643,-0.7904892,-0.3711176,-2.5558132999999996,-1.8780546000000002,-2.149117,1.0349894,0.0,-0.50957775,-3.0079412,-1.2725353000000001,-2.2314897,-1.3671699,-1.8234328999999998,-1.7087849999999998,-0.5514201999999999,-0.4875393,-1.567153,-0.9982395000000001,-0.8043431999999999,-2.0250173,-2.026186
LTBP3,1.0994986999999998,1.2462133999999998,0.8227042999999999,1.7563319,0.70771646,1.0231099,1.1228003999999998,0.8591962,0.87476873,0.45873833,0.9183587999999999,-0.013224602,0.1621499,0.3802967,0.99059963,0.06317901599999999,0.08826876,0.73221254,0.0,0.33585835,0.68923855,0.8872360999999999,0.17647457,-0.10385275,0.02758789,0.16548586,-0.24216986,0.26861143,-0.18322754,0.27662945,0.51839304,0.0,-0.05061674,-0.042256832,0.2540841,0.000834,0.0,0.42137240000000004,-0.36566020000000005,0.11761093,-0.058680534000000006,0.09634066,-0.13562346,-0.08024216,0.026364803,-0.5758209,0.08755541,-0.18606472,0.09098434400000001,-0.49271536,-0.40007687,-0.17621183,-0.0877018,-0.06278658,0.5026474,-0.42077637,-0.3266344,-0.07975149,-0.076518536,0.025508404,-0.09479761,-0.376678,-0.05864525,-0.27669668,-0.08751439999999999,-0.24248789999999998,-0.22467375,-0.20166397,-0.32412386,-0.24118996,0.39215612,-0.35359478,-0.20262337,-0.47755098,0.029034137999999998,-0.12077904,-0.30422783
LTBP4,0.27472305,-0.09039688,0.12540722,0.035045147,-0.024175644,0.16032028,-0.059214115,0.20409107,-0.2229495,-0.63393927,-1.0639629,-0.02100563,1.2390823,1.1681256000000002,-0.07546139,-0.18359184,-0.25110722,0.74436474,0.45952797,0.6304717,0.6484728,-0.40113163,0.9304018000000001,0.40622044,0.18167257,0.38387823,1.428607,1.4975553,1.9447737,2.0790854,-1.2800035,1.1566771999999998,0.7584181,0.93632936,-0.20275497,0.18167257,0.93982744,0.5777979,0.74974966,1.2255011,2.6032372,1.7723255,1.3811636,1.4420781,1.8926372999999999,-0.8021941,0.0,-0.80296946,-0.053208828,-0.29545975,-0.7215233,-0.6189680000000001,-0.50829697,-0.61155844,-0.11591387,-1.0185541999999999,-0.97246456,-0.9165025,0.05516815,-1.1020002,-0.11956453,-0.11675215,-1.0140514,0.13909483,-0.6889734000000001,0.96014214,-0.18625784,-0.68455887,-0.7543354,0.24824047,0.07823372,-1.2275805,-0.50287914,-0.20003796,-0.5437074000000001,0.11338854,-0.84614944
LUM,-1.6014085,1.1675200000000001,-1.3896336999999999,0.0,0.47929478,4.7174163,-1.4924808,1.7606502,4.85072,4.2877946,-0.15407753,4.914087,-1.7555394,5.1227965,-1.7823315,4.2656903,0.9616208,3.3810534,4.5887970000000005,2.8333516,1.8973593999999998,3.2746482000000006,2.9702086,5.129041,0.9508466999999998,2.8581232999999995,-0.14540577,0.4443822,0.053054332999999995,-1.5415611,0.27495527,0.32688856,4.573796,4.6999555,6.348636,3.2903895,2.0324636000000003,5.767548000000001,5.951181,-1.7407484,1.0165014,1.5844035,0.7528806,-0.98565817,-0.66717815,-1.8209248,-1.5362586999999999,-0.42138147,-1.8275084,-1.8565216,-1.3087726,-1.6222272,-1.566051,-2.1698241,-1.2723026000000002,0.27130747,1.0434237,-1.574142,-1.8744645,-1.6222272,-1.4671922,0.19932795,-1.4331746,-1.8609113999999998,-2.3551621,-1.7679118999999999,-2.3067873,1.3390069,-2.050487,-1.6088361999999998,0.8875413000000001,-0.64690495,-0.27012873,-1.7115721999999998,-1.1232461999999999,-1.2894588,-1.3916106000000001
MASP1,0.52066374,1.6499915,1.2443323,1.8528651999999999,0.49127722,1.3177476000000001,1.2835536,1.0156212,0.8893919,0.22505808,0.946095,-0.20616722,-0.2820654,0.16538048,1.5443997,0.084459305,0.13318968,-0.031886578,-0.13964176,0.3951559,-0.25502729999999996,0.3575325,0.21182060000000003,-0.16825628,0.38479709999999995,-0.24089336,0.024114132000000003,0.695415,0.18623352,-0.043437004,0.95309305,0.64125013,-0.13460016,0.41335773,-0.2932186,0.008724213,0.5767007,-0.20336008,0.099202156,-0.20566463,-0.24827147,-0.45281315,-0.16396427,-0.58812237,-0.024492264,-0.0938015,-0.20402765,-0.5808201,0.8146062,0.0,0.02176094,-0.24312305,-0.07179928,0.09771681,-0.13995123,-0.042962074,-0.1469717,0.029546738,0.017703533,0.16584063,0.029546738,-0.12203407,-0.12212229,-0.07251835,-0.13071728,-0.038719654,-0.40913390000000005,-0.094470024,-0.21030569,-0.373209,-0.24945307,0.19776821,0.06902599,-0.09603977,0.11723328,-0.26319790000000004,-0.28363228
MATN3,-0.15898013,0.108532906,-0.21086239999999998,-0.060279846,-0.037466288,0.29129479999999996,-0.27897096,-0.34524965,2.9257329,1.1307025,1.3586013000000001,0.7005471999999999,0.21577334,3.7464612,-0.29330492,1.7654154,0.31080317,1.7045987,3.6256812000000007,0.6162193,1.7843745,2.3983537999999998,1.0446322000000001,4.333252,0.8489895000000001,3.127549,0.5990226,-0.100857735,1.2242815,0.21801686,0.15615869,0.31966567,1.3668225,0.432019,5.246194999999999,1.3523858,0.45580935,5.298962599999999,2.3913558,-0.30767990000000006,-0.049360752,-0.30068398,-0.18726134,-0.30745029999999995,-0.29604626,-0.42066073,0.0,-0.21039772,-0.29243493,-0.5090442,0.21020675,-0.13261461,-0.056717157000000004,-0.23858714,-0.3853333,-0.008228779,0.504097,-0.39230442,-0.2138505,-0.33652544,-0.07053852,0.1576345,-0.11210966,-0.11441898,-0.30129720000000004,-0.25480032,-0.4105022,0.81753945,-0.27830482,0.5610460999999999,2.6657321,-0.10873556,0.16180038,-0.3000281,-0.26919603,-0.23748684,-0.21865606
MATN4,0.8057045999999999,0.80952644,0.708148,0.7211132,0.6487546,0.14594649999999998,0.5838671,0.7229805,0.2860937,0.035715103,0.9792136999999999,-0.20135736,-0.08956814,0.22870398,1.8931351000000003,0.5501651999999999,0.24611425,-0.42971087,0.34190702,0.64334345,-0.46920967,0.0663352,-0.36371994,-0.075846195,-0.12431908,0.37685250000000003,0.08182669,-0.3314247,0.23453712,-0.25400639999999997,0.95327425,0.48833084,0.14561796,-0.04844618,0.0,0.29455042,0.16583157,-0.23393774,0.32121086,-0.10746527,0.10553217,-0.21454239,-0.5803361,-0.59459925,0.09996796,-0.22922039,-0.014882565,-0.55805016,0.3108263,-0.3233781,-0.29612112,0.090209484,-0.26797676,-0.7751701,0.057296753,-0.18900967,-0.34448338,-0.28800535,0.34580374,-0.5840206,0.30669785,-0.49432707,-0.64957285,-0.43876266,-0.26423073,0.1698389,-0.44368362,-0.39348125,-0.16542006,-0.28372859999999994,0.2849636,0.105635166,-0.25283194,-0.5281639,0.28232622,-0.13096476,-0.7806536999999999
MBL2,0.182971,0.44061732,0.9054146000000001,0.77467656,0.21330857,0.36256194,1.3982337,0.67157197,0.397717,0.09933734,1.5182173,0.105837345,-0.11546373,-0.19377351,1.1811793,0.02421546,0.16910434,-0.18398929,-0.07362437,0.13624573,-0.22267604,0.56540656,0.051303625,0.13990378,0.18978095,0.18418121,0.7167628,0.07558560000000002,0.22524380000000002,0.0594759,0.18255115,0.17387104,0.003201485,0.09518266,-0.12891197,0.012027264,0.0,-0.2720437,-0.24410295,-0.22413921,-0.26837063,-0.31520940000000003,-0.17139316,-0.24111462,-0.20851564,-0.12762856,-0.050492764,0.07037115,-0.0033526420000000003,-0.07292389999999999,0.13247466,0.10318375,-0.2589109,-0.019436598,-0.03899789,0.03591442,-0.028492212000000003,-0.15711093,-0.0681479,-0.21871305,0.075932264,-0.23094583,-0.1332357,-0.042494535,-0.33495736,-0.26970267,-0.1885767,-0.0033526420000000003,0.016498804,-0.1734302,0.029497622999999997,-0.027074575,-0.08521128,-0.02123928,-0.13644958,0.14243555,-0.04731226
MEGF10,1.1421249,-0.27798414,-0.004296541,-0.61512256,0.03015232,2.3745635,0.14414907,-0.30380225,6.0553074,6.1113625,1.198075,3.5009639999999997,-0.15126419,4.002125,0.16179252,4.619261,-0.44717765,3.880532,2.4884503,6.759340299999999,-0.052146435,5.7920475,2.8946931,5.3945465,0.2955587,-0.08287739999999999,0.0,-0.12102771,0.79499555,0.64323926,-0.66274786,-0.3684888,7.23085,7.212126,1.5237105,4.20294,-0.030387877999999997,-0.38109398,0.6971133,-0.5669005,0.030410528,-0.5882728,-0.5684464,-0.704828,-0.45130444,-0.59701514,-0.7467749,1.8669031000000003,0.030410528,0.030410528,-0.50595546,-0.26344275,-0.15284228,-0.5379541,-0.23418498,0.74726987,4.1284733000000005,-0.59524035,-0.49104762,-0.4018705,-0.04757809599999999,2.0918176,0.23145604,-0.46012616,-0.63122153,-0.23045158,-0.5983608,4.6203650000000005,-0.56525445,-0.39800286,1.2281697,0.5677645,1.4769671,-0.38831282,-0.43188809999999994,0.53435254,-0.39006948
MEGF11,-0.08589244,0.6400218000000001,0.38363838,0.112445116,0.12236428,-0.011260748000000001,-0.015616416999999999,0.20774650000000003,0.6229603,0.05809927,0.12989211,-0.31253672,-0.28106809999999993,0.09141183,0.4548273,-0.16294408,-0.012649298,-0.28517032,-0.22969532,-0.11479092,-0.029504776,-0.09441757,0.10283494,-0.34029865,0.69821215,0.23293328,-0.16698337,0.31277966,-0.25608373,-0.30371523,-0.112959385,-0.01072979,-0.19729328,-0.09817386,-0.03680682,-0.17228222,0.0,-0.16953039,-0.032387972,-0.14903712,-0.36022496,-0.1799748,-0.20326734,-0.29624033,-0.11479092,0.19748163,-0.030984879,0.059600352999999995,0.057425976,0.22530651,0.4660387,1.4028437,0.09001160000000001,0.24848199,-0.16494036,0.044085503,0.21475554,0.9727118,-0.17150116,-0.13667822,0.135185,-0.13406706,0.0020248889999999998,0.10822415,-0.13517499,0.18976426,0.257025,1.1112955,0.8090626999999999,-0.2645166,0.263067,0.22713614,0.41214132,-0.08146047599999999,0.17546678,0.98904276,0.32544065
MEGF6,-0.61946344,-0.79970455,-1.1431737,-0.29584217,-0.81690454,-0.53290606,-0.15453482,-0.5598092,-1.2109256000000002,-0.68955564,0.09284878,-0.66666365,-0.15841055,0.08829403,-0.10940838,0.74619627,0.18851614,0.93525696,0.46854589999999996,0.15356731,-0.63445663,-0.62617207,-0.4606595,-0.2760768,-1.2890925,0.5994959,0.6754217,-1.2759813999999998,-0.17505121,-0.43967676,-0.79948187,-0.77516794,-0.5380286999999999,-0.6358484999999999,1.3239746000000001,0.6624770000000001,-0.5274314999999999,-0.1807971,-1.1214643,1.1608758,1.6997799999999998,1.8682798999999999,2.8063892999999998,2.5108017999999994,2.2345033,-0.10818195,0.3039937,-0.04540062,1.0049777,-0.11567688,1.2951006999999999,0.1945033,0.44277477,0.31563425,0.5101743,0.08624983,0.57960606,0.0,0.9411978999999999,0.42982435,-0.25705385,0.12729788,-0.21581507,-0.17402506,0.68319607,-0.091471195,0.18271779999999999,0.79545736,0.2752595,-0.080405235,0.7227607,0.14077997,1.5073552,-0.09329176,-0.106833935,1.1592168999999999,0.77083397
MEGF8,-0.031929016,-0.13998318,0.08839893,0.13430738,0.14949322,-0.12021494,0.30863809999999997,-0.17091656,-0.38334942,-0.013662338000000001,0.9402565999999999,0.599967,1.4143686000000002,0.59881544,1.2864385,0.25217628,0.36284970000000005,-0.09907055,0.16579056,0.24115467,0.45955467,-0.5596876000000001,0.19332647,0.43094397,-0.5194254,-0.20192385,-0.15621089999999999,-0.001787186,0.069381714,0.41383076,0.2972741,-0.19168949,0.6161976,0.9573188,0.6860390000000001,-0.07275152,0.53086424,-0.32159424,1.9887723999999998,0.0,0.006578921999999999,-0.17528677,0.12647533,0.5475378000000001,0.31266117,-0.22981787,-0.42221450000000005,-0.8823006,0.6109562,-0.25435162,-0.7260300999999999,1.4870596,-0.34324646,-0.42592907,-0.37954617,-0.4428172,-0.38386822,-0.21310425,-0.62489724,0.571033,-0.11589813,0.8322238999999999,-0.67452216,0.11051082599999999,-0.38078976,0.24215269,-0.47145699999999996,-0.22481775,-0.41855335,0.29329109999999997,-0.09226847,0.34208679999999997,-0.18634415,-0.6145550999999999,-0.6512332,0.39353085,0.03234911
MEGF9,-0.57450485,-1.262368,-0.9446353999999999,-0.32718658,-0.37932109999999997,-0.26427412,-0.82107925,-0.18883324,0.27922820000000004,1.1738596000000001,-0.3765173,-0.23143720000000004,2.0364752,1.0911312,-0.62870693,-0.081092834,0.7058668,0.9781646999999999,0.9740324,-0.2361393,0.32996559999999997,-0.15165138,0.6393328,1.4256868,-0.23534489,0.10464859,0.8492030999999999,0.5989218000000001,0.8512449000000001,0.5575142,-0.6205702,1.0151143,0.76656914,0.07438612,1.6133909,0.17956829,-0.16106510000000002,1.3122969,1.3087502,1.7497563000000003,2.2122015999999998,2.1892185,1.4806399,1.2264861999999999,1.3754643999999998,-0.007127761999999999,-0.54434204,0.44418716,-0.22932816,0.39875937,-0.04520130000000001,0.45499897,-0.9179959000000001,-0.09794807400000001,-0.34501743,-0.15528011,0.059859275999999996,0.0,-0.010211945,0.30192470000000005,-0.6526356,0.90877676,-0.547822,0.6218585999999999,-0.42079926,-0.12552834,-0.5937953,-0.5468731,-0.25071716,0.29967594,0.026432991,-0.32943153,-0.21121597,0.23258877,-0.5449066,-0.5797539,-0.06990147
MEP1B,-0.046290874,-0.59898233,0.13990068,-0.58265924,-0.0764308,0.09641218,-0.28760052,-0.11225557,0.52100325,-0.31859875,-0.006917476999999999,-0.3962388,-0.4425125,-0.5816369,0.45049715,0.09098768,0.07511473,-0.34379673,-0.49450445,-0.5266614000000001,0.05246973,-0.6039014,-0.40986395,-0.5546211999999999,0.0,-0.0862298,-0.6311220999999999,-0.10769129,-0.15121317,-0.18320513,-0.2671132,-0.25054073,-0.71360445,-0.65638304,-0.059868335999999994,-0.3246045,-0.46910379999999996,-0.8198993,-0.50248003,-0.09271002,-0.12581015,-0.21411085,-0.7073531,-0.99871373,-0.5444603,0.5839591,-0.03348589,0.37992907,1.267209,0.41812372,0.46263838,0.8452487,0.3535428,0.21306562,0.93791246,0.17702436,0.10351133,0.060594082,0.47221994,0.29022074,0.37189627,0.031540394,0.57482576,0.64588785,0.27829313,0.52062654,0.2951703,0.5279808000000001,0.36279535,0.26926565,0.027433872,0.7230582,0.6809554,0.49079943,0.8940482,0.5218672999999999,0.7594656999999999
MEPE,0.4168105,-0.20983124,0.20504141,0.54175234,0.42570543,0.0,-0.08394337,0.17065,0.8379965,-0.27200174,-0.11448239999999998,-0.14527178,-0.9239917,-0.47499704,1.3231244,0.6383805,-0.67767143,-0.3319955,-0.5961938,0.277287,-0.18318033,-0.35311317,-0.034926413999999996,-0.019973278,0.47198486,0.24760628,-0.2900095,-0.4196272,-0.37496948,-0.5762782,0.024366379,0.111897945,-0.5365977,0.045559406,-0.33892345,0.022469044,-0.085653305,-0.6656479999999999,-0.48590565,-0.73470116,-1.0635723999999998,-1.0634875,-0.5948405,-0.7962842,-0.23703670000000002,0.08323288,0.2572627,0.32227849999999997,1.0205855,0.05995512,0.09259224,0.38937998,0.12942886,-0.1471057,0.32948828,-0.038577557,-0.09097624,-0.07366133,0.30131102,-0.08100462,0.049524307000000004,-0.25779724,0.14690018,0.036993027000000005,0.28224134,0.29794264,0.021223545,0.17289877,0.08875275,0.18406487,-0.2814412,0.4421482,0.6785755,-0.05346536599999999,0.35810757,0.26876163,-0.13256979
MFAP2,-2.082437,-2.4545755000000002,-2.3340959999999997,-2.6308894,-2.0691566000000003,-2.26789,-3.2624145,-2.2894970000000003,1.9459758000000003,1.3170533000000002,-1.6037097,1.1980453000000002,1.1197343000000002,1.5943178999999998,-1.5070782,2.3840413,0.6531596,2.926351,2.288773,1.4621034,0.2333045,1.218204,2.0063243,3.2029757,-1.5496988,-0.03777933,-0.66524506,-1.9133296000000002,0.08537912,-1.9963098000000001,0.6091943,0.7425189,1.6757311999999998,1.8860736,3.1617064,0.3827262,-0.3383665,0.10871029,3.1091275,-1.0865488,-0.85038185,-1.5620279,0.37909842,0.44758272,0.0,-0.71867514,0.13550663,-0.9876809000000001,-2.5074792,-0.7484031,0.04795599,-0.5148287,1.9641727999999998,-0.24414968,-0.3163848,0.11303425,-0.5385456,0.70364046,0.47182417,-1.2067808999999998,0.12474203,1.7683883000000002,-0.8986373,1.3550868,-1.0091534,-0.5970731,-1.072597,0.57402945,-2.016707,1.5968813999999998,-0.6687584,0.102136135,-0.8643789000000001,0.58521223,-1.144547,-0.48988295,-0.044296265
MFAP4,-0.047590732999999996,-0.59450006,0.13316679,0.95837593,0.31500912,-0.27466726,-0.29013205,0.58731604,0.39176846,0.7936158,-0.44562864,0.94407606,0.32046890000000006,1.3261409,0.07227325400000001,0.76485825,0.255126,2.4499187,1.713841,0.97467375,0.046710014,0.78294945,1.0566578000000002,2.2312990000000004,0.7885909000000001,1.6094441000000002,0.08035326,1.7102342000000001,0.5225095999999999,-0.5409421999999999,-0.73989344,2.5589132,1.2358603000000001,0.9519501,1.9071088,0.5283127,-0.70103073,2.9072628,2.9733095,0.038049698,-0.08387852,-0.10727978,-0.3297434,-0.529346,0.8621187,-0.62790585,-0.018928051,-0.19568491,0.28587103,-0.60365295,0.5200858,-0.31222057,-0.047640800000000004,-0.2069726,-0.7068825,-0.65631914,-0.19188023,-0.68639326,-0.0875597,-0.33704042,0.0,-0.42870617,-0.050751686,0.8291354,-0.0016188620000000002,-0.22242594,-0.5864358000000001,0.66744614,0.21186495,-0.45615387,-0.51862144,-0.23944855,-0.104249954,-0.6041231,-0.28405952,-0.22876358,-0.108570576
MFAP5,-0.42959595,1.4185777,-0.8554424999999999,-0.13815117,-1.278338,-0.44798207,-0.09174776,-0.8484268,4.314333,1.4631094999999998,0.5622325,2.277125,-1.2483704,4.114351999999999,-0.35599709999999996,4.2167273000000005,-0.89741325,4.339493,4.2571745000000005,4.971697,0.7133975,3.788931,2.1968255,6.6290320000000005,-0.17900896,3.3824925,-1.133481,0.274652,0.25950718,-1.4127268999999998,-0.90171766,-0.6427307,4.7522173,4.766556700000001,5.068474,3.7260828,-0.3174579,1.7444372,6.447769,1.6041245000000002,0.18831444,1.0586686,-0.7815149,-0.5398215999999999,-0.37667513,-0.9435358,-0.50466394,-0.24682903,0.005532265,0.0,-0.39731336,-0.61674786,-0.8229878,-0.5814090000000001,-0.5934243,1.5344,2.6585827,-0.46231937,1.7970924,-0.39731336,-0.47200749999999997,1.4142928,-0.9072756999999999,0.28349733,-0.39922738,3.6413794000000004,-0.2750101,3.4125395,-0.6855201999999999,2.491516,-1.0260527,1.3211312,3.0846758,2.5232667999999996,-0.26379108,-0.86661005,-0.4205277
MFGE8,0.5757718000000001,0.34403515,0.34181023,0.92669487,0.15880203,0.029961586000000002,0.95147467,0.19678497,1.7198873,-0.013752937,0.82009745,0.30656767,-0.28069829999999996,-0.17589426,0.98513603,0.36967945,0.2606249,0.002663612,0.18045998,0.8496703999999999,-0.07932997,0.5774298000000001,0.05714035,-0.09535694,0.086894035,-0.2773447,-0.27517843,0.15726185,-0.06715679,0.14653729999999998,0.6462207,0.16659546,-0.1414876,-0.028161049,-0.0740633,-0.14603615,0.05288601,0.1343875,-0.12494182599999999,-0.22339009999999998,-0.39948535,-0.47114515,-0.22813320000000004,-0.2587571,-0.095837116,0.069675446,0.21099758,0.05097866,0.6259140999999999,-0.12667418,-0.12072992,-0.18689823,0.0,-0.2049532,-0.10608196,-0.13349819,0.07624245,0.14004183,0.1493659,0.011453629,-0.023555279,-0.120856285,-0.013752937,-0.004528523,-0.18172264,-0.0023365020000000003,0.019459723999999998,-0.15243816,-0.0634861,-0.13065958,-0.12943697,-0.28142595,0.08044910400000001,-0.27346420000000005,0.060085772999999995,-0.104447365,0.2392397
MGP,0.8673569999999999,0.7458732,1.4481719,0.95636487,0.76063323,0.6872077,0.62882376,0.36650014,1.2433126,0.14729762,0.6733856,0.38458347,-0.077153444,0.46765828,-0.33532906,-0.39390922,-0.14906860000000002,0.22327924,0.48606682,-0.34373713,-0.06696868,0.9895294,-0.06127572,-0.29389143,1.2476614,0.39434862,0.07783294,0.7879311999999999,-0.18774366,-0.11524725,0.50344443,1.009506,0.23119187,0.0194695,0.27855444,0.45826578,1.3622148,1.5155341999999998,-0.27788877,1.5388925,2.0717369999999997,1.5332796999999998,1.9741743000000003,1.5481316999999999,0.6242049,-0.15047956,-0.14962077,-0.029022455,0.0,0.034501553,-0.07633519,-0.10739303,-0.23286057,-0.27449559999999995,-0.29114342,-0.5512185000000001,-0.30398607,-0.03715372,0.5699649,-0.14901423,-0.15367460000000002,-0.5563493,-0.14188051,-0.20707679,0.0194695,-0.21674752,-0.39834023,-0.03812027,-0.25815082,-0.46812272,-0.4054315,-0.25525427,-0.23579717,-0.50509834,0.27984309999999996,-0.300354,-0.22826695
MMP1,-0.19311476,0.5013529999999999,0.43473363,-0.29077864,-0.35772634,-0.03760314,-0.50207543,-0.43766713,1.6005776000000003,2.7203162,0.047409772999999995,2.3690898,0.47289395,2.5766385,-0.27035427,2.340346,0.7441304,2.347932,0.11116719,2.569762,3.2985599999999997,1.1428788,2.7586205,0.14685893,-0.10456157,-0.036343575,-0.026431322,-0.18284631,-0.15432692,3.7763703,6.2255974,0.28172994,1.5178858999999998,1.7973602,0.44718814,3.2641137000000002,4.6965837,-0.47184372,0.030944586,-0.7187071,-0.7080612,-0.9126475000000001,-0.7132418,-0.59242296,-0.6296818000000001,-0.3078885,-0.1783464,3.719962,-0.15163636,-0.2755499,-0.28682303,-0.44176220000000005,-0.07265258,-0.16310477,0.016380072,0.23175263,2.1445472000000003,6.3831224,2.9245064,-0.3759687,-0.2521739,0.08173895,-0.038735628,-0.54710007,-0.5853913000000001,-0.42620254,-0.46546865,3.2913454,0.0,-0.20201969,0.22524571,1.1829889,0.12245798,-0.28850603,-0.32360792,2.2385304,-0.030541658
MMP11,0.0,-0.18039036,0.4798274,0.27266932,-1.0387591999999999,1.3042502,0.6636634,-0.9924511999999999,4.2944407,4.4213357,1.3086351999999999,3.8016143,0.42938185,3.5381284,0.21028376,4.2725577,0.90070677,3.3673072,3.4443870000000003,4.582584,0.31835794,2.379187,3.2543482999999997,4.3606476999999995,-0.31013155,0.006180286,-0.68815756,-1.4127478999999998,0.18297768,1.1428561000000002,0.072086334,-0.47083902,5.0129237,4.975902,3.9628282,1.3861423000000002,1.1707758999999998,0.82638884,2.42273,-1.5925918,-1.4753313,-1.5457911,-1.7948432,-1.3099046,-1.5032014999999999,-1.5384927,-1.2285376000000001,0.1245904,-0.4876504,-1.4258018,-0.6502843,-1.542489,-0.68995047,-0.68580294,-0.939507,1.0260234000000001,2.407905,-0.7599286999999999,-1.3868866000000002,-0.58019876,-0.30807734,0.30659533,-1.0585175,-1.3053918,-1.2950025,-1.0684423,-1.7996411,2.8956779999999998,-1.0234504,-1.2406931,-0.24308491,0.9289403,0.62845564,-1.5071149,-0.89659834,-0.081288815,-0.75906754
MMP13,0.26543045,-0.14087725,0.901824,-0.08909798,0.31512737,0.026310444,0.44919586,-0.05678749,0.5360689000000001,2.6344093999999996,1.7142673,-0.05270481,-0.24528503,1.3290844,0.8673973,0.7067776,-0.18590546,2.443388,2.0512953,-0.06799412,0.58717155,2.6330109,1.2010603000000002,2.2708406,-0.16811848,0.23157406,-0.20133209,0.25355720000000004,0.06751394,-0.3549881,0.7763624,-0.033638477,-0.3832159,-0.124387264,1.8930016,0.44836903,-0.19071293,0.12477207,0.75644684,-0.17105961,-0.43285465,-0.31296062,-0.4137001,-0.50476074,-0.40124846,0.035759926000000004,-0.06316662,0.4669218,0.002825737,-0.05635166,-0.20101786,-0.15052986,-0.29455376,0.039937972999999995,0.04483986,0.5302925,1.5418439,0.7497071999999999,-0.28514194,-0.20335102,-0.22581673,-0.06503105,0.2694621,-0.06403732,-0.44398594,-0.16582108,-0.044600487,4.2376413,-0.3563118,-0.29659367,-0.19167805,-0.06403732,0.9911094000000001,-0.4787693,0.04017067,0.0,0.39960766
MMP14,-0.29367685,1.2158589,0.2645812,0.26231623,0.12635088,1.0673099,0.7261572,0.046970844000000005,1.0317569,0.21018934,1.2021346000000002,0.31985283,0.32164145,0.45302582,1.2897801000000002,1.1753235,0.07534599,0.45738602,0.33522272,1.1678323999999998,0.5780382,0.8510274999999999,0.4043107,0.07513094,0.23970842,0.95030594,0.27827929999999995,0.5852518,-0.11867046,-0.41569376,0.0,-0.015433788,0.38182354,0.350677,0.7158203000000001,0.7125273,0.5584840999999999,0.69135475,0.8405565999999999,-0.19426298,-0.34361506,-0.11793709,-0.26197433,-0.72544384,-0.42132235,-0.13979816,-0.14233494,-0.33413124,0.0828557,0.020505905,-0.44626093,-0.73150206,0.2663784,0.007387638,-0.15430737,-0.44173813,-0.23457432,-0.1718564,-0.11154175,-0.31303692,-0.26372147,-0.250813,-0.41140842,-0.40600729999999996,-0.3803959,-0.34023952,-0.3766203,-0.09896898,-0.40730095,-0.20451689,-0.39746428,-0.19236565,-0.40521145,-0.43264675,-0.32736206,-0.14369154,-0.04396534
